Location,Location_ref,HAB_TYPE,LOC_NUM,Datecombined(DDMMYYYY),Year,Month,Day,Date(mm/dd/yy),Date all same format(DD-MM-YYYY),nTHDATE_OF_YEAR,ROLL_DATE,DAY_OF_DUCKSEAS,DayofSeason,WINT_PER,Dabbert_ID,DUCK_ID,EarliestDuckStartNthDay,EarliestDuckShot,Hunting Season Start Date (NotAccurate 79-83),Hunting Season DOY,SEAS_NUM,DECADE_NUM,SPECIES_NUM,SPECIES,SEX,Age(unaltered),AGE_NUM,HatchAdultOrUnknown,BM,WNG_LNGTH,FOOD_ESOPH,FoodEsophQuant(g),Date(mm/dd/yy),RAIN_STATION,PRCP_PREV3DAYS,Rain_CM,TEMP_STATION,Date(mm/dd/yy),AVG_PREV3DAYTEMP,TMAXAVGPREV3DAY,TMINAVGPREV3DAY,WSI_STATION,WSI,RIV_GAGE,GageDischarge,GageHeight,Gage_M,AgeSex,,,,,,,,,,,,,HAB_TYPE,LOC_NUM,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,710,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1260,289,1,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,712,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1220,283,1,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,683,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1110,298,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,685,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1230,285,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,688,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1250,294,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,690,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1260,311,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,691,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1400,308,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,695,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1250,292,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,707,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1130,294,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,708,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1290,301,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,709,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1290,291,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,686,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,2,2,A,1260,286,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,2,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,689,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,2,2,A,1190,282,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,2,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,701,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,2,2,A,950,277,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,2,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,711,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,2,2,A,1020,266,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,2,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,714,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,2,2,A,1100,267,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,2,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,697,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,1,1,H,1190,289,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,3,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,694,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,1,1,H,950,279,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,4,,,,,,,,,,,,,,,
,,1,1,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,698,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,1,1,H,1080,278,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,4,,,,,,,,,,,,,,,
,,4,4,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,702,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1450,289,1,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,4,4,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,684,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1220,299,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,4,4,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,692,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1090,281,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,4,4,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,693,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1300,302,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,4,4,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,705,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1330,314,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,4,4,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,704,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,2,2,A,1100,282,1,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,2,,,,,,,,,,,,,,,
,,4,4,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,703,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,1,1,H,1030,272,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,4,,,,,,,,,,,,,,,
,,5,5,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,724,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1190,276,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,5,5,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,725,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1180,279,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,5,5,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,726,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,2,2,A,980,276,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,2,,,,,,,,,,,,,,,
,,5,5,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,727,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,2,2,A,1070,271,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,2,,,,,,,,,,,,,,,
,,6,6,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,699,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1290,289,1,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,6,6,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,700,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1200,300,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,10,10,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,715,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1400,295,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,10,10,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,716,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1210,301,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,10,10,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,717,323,19-Nov,24-Nov,328,3,2,132,Mallard,1,2,2,A,1220,301,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,1,,,,,,,,,,,,,,,
,,10,10,30011982,1982,1,30,1/30/82,30-Jan-82,30,395,68,73,3,,718,323,19-Nov,24-Nov,328,3,2,132,Mallard,2,2,2,A,1250,277,2,,1/30/82,"YAZOO CITY 5 NNE, MS US",0.09,0.2286,"YAZOO CITY 5 NNE, MS US",1/30/82,9.097222222,17.59259259,6.666666667,"YAZOO CITY 5 NNE, MS US",-9.097222222,"Big Black River Near Bovina, MS",8000,23.66,7.2163,2,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,1,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1430,297,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,2,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1420,300,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,3,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1290,291,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,4,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1410,296,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,5,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1120,282,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,6,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1230,295,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,7,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1430,296,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,8,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1370,292,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,9,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1220,301,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,10,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1430,306,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,11,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1320,294,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,12,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1340,299,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,13,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1410,302,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,14,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1360,296,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,15,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1420,307,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,16,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1210,290,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,17,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1440,301,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,18,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1390,288,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,19,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1400,305,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
,,12,11,11121982,1982,12,11,12/11/82,11-Dec-82,345,345,22,23,1,,20,323,19-Nov,20-Nov,324,4,2,132,Mallard,1,2,2,A,1310,293,2,,12/11/82,"YAZOO CITY 5 NNE, MS US",1.2,3.048,"YAZOO CITY 5 NNE, MS US",12/11/82,6.527777778,12.96296296,4.444444444,"YAZOO CITY 5 NNE, MS US",-6.527777778,"Big Black River Near Bovina, MS",39600,38.7,11.8035,1,,,,,,,,,,,,,,,
